XCoord,YCoord,OBJECTID,BK_STREET1910_FULL_STREE,BK_STREET1910_Y1910NAMESTREET,BK_STREET1910_Y1910LEFT_LOW,BK_STREET1910_Y1910LEFT_HIGH,BK_STREET1910_Y1910RIGHT_LOW,BK_STREET1910_Y1910RIGHT_HIGH,BK_STREET1910_JOINID,BK_STREET1910_Y1910NAMEALT,BK_STREET1910_MINUS_ED_ED,BK_STREET1910_PLUS_ED_ED
983187.82773576,184392.40931618,16288,NULL,CREAMER ST,135,181,136,182,NULL,NULL,248,248
982714.80850463,184566.04725631,16289,NULL,CREAMER ST,95,133,94,134,NULL,NULL,248,248
982976.76336130,184604.94481631,16290,HENRY ST,NULL,785,803,800,818,G00021833,NULL,248,248
983145.55452634,185071.50474277,16291,HENRY ST,NULL,753,767,760,778,G00012770,NULL,257,249
983445.33575093,185098.17299652,16292,NULL,NULL,87,129,86,128,NULL,NULL,257,257
982969.92823718,185271.84702581,16293,NULL,NULL,45,85,46,84,NULL,NULL,249,249
983234.49644164,185309.15502206,16294,HENRY ST,NULL,737,751,740,758,G00012770,NULL,257,249
983532.19515727,185330.48470381,16295,MILL ST,NULL,85,125,88,128,G00013947,NULL,257,257
983059.62704294,185506.48173327,16296,MILL ST,NULL,43,83,42,86,G00017876,GARNET ST,249,249
983321.37504085,185543.60435631,16297,HENRY ST,NULL,723,735,720,738,G00016092,NULL,257,249
984614.39607685,191457.02560031,16298,STATE ST,NULL,21,39,22,40,G00008160,NULL,9,10
984400.57760685,191533.84237581,16299,STATE ST,NULL,1,19,2,20,G00008160,NULL,8,10
984618.07389101,191755.57815281,16300,COLUMBIA PL,NULL,1,55,2,52,G00007563,NULL,9,8
984748.85036831,191138.55937373,16301,ATLANTIC AVE,NULL,55,75,48,70,G00006477,NULL,10,52
984405.55413889,191256.72613214,16302,ATLANTIC AVE,NULL,31,35,20,22,G00006477,NULL,10,52
984472.04563977,191370.67734781,16303,COLUMBIA PL,NULL,57,71,54,70,G00007563,NULL,10,10
983829.88681910,185352.02895206,16304,NULL,CLINTON ST,577,593,578,598,NULL,NULL,257,257
983898.65899127,185460.88946269,16305,W  9 ST,NULL,NULL,NULL,NULL,NULL,G00013436,NULL,256,257
983883.09061689,185494.46928398,16306,NULL,CLINTON ST,NULL,NULL,NULL,NULL,NULL,NULL,256,254
983619.06670269,185565.14860456,16307,W  9 ST,NULL,87,135,88,136,G00013436,NULL,254,257
982322.01040572,184151.11173447,16308,NULL,HICKS ST,883,919,870,908,NULL,NULL,248,248
981748.95266076,184042.19413735,16309,COLUMBIA ST,NULL,579,585,NULL,NULL,G00029350,NULL,248,247
982002.37324972,183997.99557089,16310,NULL,HALLECK ST,49,93,44,84,NULL,NULL,248,248
981811.34640080,184218.39900148,16311,COLUMBIA ST,NULL,573,577,556,576,G00029350,NULL,248,247
983045.70154364,189446.31472673,16312,NULL,VAN BRUNT ST,43,63,48,68,NULL,NULL,59,59
983388.93970231,189461.40229497,16313,SEDGEWICK ST,NULL,41,91,40,90,G00022514,NULL,59,59
982942.45404673,189626.39655160,16314,SEDGEWICK ST,NULL,1,39,2,38,G00022514,NULL,59,59
983139.00303026,189690.14593197,16315,NULL,VAN BRUNT ST,23,41,26,46,NULL,NULL,59,59
983479.17049297,189701.89393998,16316,IRVING ST,NULL,31,89,30,90,G00005732,NULL,59,59
982997.38274264,189878.18066090,16317,IRVING ST,NULL,1,29,2,28,G00005732,NULL,59,59
983238.62766697,189950.50187452,16318,NULL,VAN BRUNT ST,1,21,2,24,NULL,NULL,59,59
983578.70523484,189967.16457085,16319,KANE ST,NULL,19,77,20,78,G00012646,NULL,52,59
983192.30689347,190134.87142048,16320,KANE ST,NULL,1,17,2,18,G00012646,NULL,52,59
987321.91313556,188077.90210923,16321,NULL,BUTLER ST,139,193,132,178,NULL,NULL,202,203
981671.19034909,185490.11381368,16322,DWIGHT ST,NULL,NULL,NULL,NULL,NULL,G00015491,NULL,247,247
981763.34214313,185591.68375206,16323,DWIGHT ST,NULL,87,105,74,90,G00015491,NULL,247,247
981468.21519730,185682.85456993,16324,NULL,SULLIVAN ST,1,51,2,44,NULL,NULL,247,247
981932.66883563,185780.33840270,16325,DWIGHT ST,NULL,65,85,56,72,G00015491,NULL,247,247
981637.79540276,185871.43703397,16326,NULL,KING ST,25,89,26,88,NULL,NULL,247,247
981810.66808851,186065.50767601,16327,PIONEER ST,NULL,21,79,20,78,G00011903,NULL,247,245
982102.26675072,185972.45307210,16328,DWIGHT ST,NULL,47,63,40,54,G00015491,NULL,245,245
982275.36977692,186168.58142991,16329,DWIGHT ST,NULL,27,45,24,38,G00015491,NULL,245,245
982387.72010551,185819.71977427,16330,COLUMBIA ST,NULL,447,457,428,438,G00032831,NULL,250,245
982428.96685009,185937.86571898,16331,COLUMBIA ST,NULL,441,445,418,426,G00032831,NULL,250,245
982297.23634110,185973.31314256,16332,NULL,TREMONT ST,1,21,2,22,NULL,NULL,245,245
982298.58899478,185574.13344692,16333,COLUMBIA ST,NULL,469,477,452,458,G00030084,NULL,250,247
982341.51045417,185690.96902289,16334,COLUMBIA ST,NULL,459,467,440,450,G00030084,NULL,250,245
982167.37390397,185749.78258568,16335,NULL,PIONEER ST,1,19,2,18,NULL,NULL,247,245
982205.84347926,185319.35316439,16336,COLUMBIA ST,NULL,495,499,474,476,G00029528,NULL,250,247
982250.45937386,185442.17771967,16337,COLUMBIA ST,NULL,479,493,460,472,G00029528,NULL,250,247
982033.15304380,185520.62277497,16338,NULL,KING ST,1,23,2,24,NULL,NULL,247,247
982454.54787031,186369.63091947,16339,DWIGHT ST,NULL,11,25,12,22,G00030058,NULL,245,245
982615.46044219,186548.42879023,16340,DWIGHT ST,NULL,1,9,2,10,G00030058,NULL,252,245
982330.98840614,186654.28914281,16341,DELEVAN ST,NULL,NULL,41,2,42,G00015179,NULL,245,245
983735.94967102,190451.90014993,16342,NULL,WARREN ST,1,59,2,60,NULL,NULL,52,52
984169.27524792,191073.16301502,16343,NULL,PACIFIC ST,1,NULL,2,20,NULL,NULL,52,52
984035.35048297,190842.75550339,16344,NULL,AMITY ST,1,19,2,20,NULL,NULL,52,52
984571.93077464,190651.70109548,16345,NULL,AMITY ST,55,69,54,68,NULL,NULL,52,54
984334.32790339,190736.17287535,16346,NULL,AMITY ST,21,53,22,52,NULL,NULL,52,54
984498.30214893,190817.69452990,16347,NULL,EMMET ST,21,39,20,40,NULL,NULL,52,52
984661.85759610,190899.29869740,16348,NULL,PACIFIC ST,47,65,48,66,NULL,NULL,52,52
984419.90105901,190985.45338073,16349,NULL,PACIFIC ST,21,45,22,46,NULL,NULL,52,52
984586.06181593,191060.70339427,16350,NULL,EMMET ST,1,19,2,18,NULL,NULL,52,52
985614.21445122,189840.25701626,16351,NULL,VERANDA PL,41,71,42,72,NULL,NULL,58,58
984737.78182089,189743.90320636,16352,BALTIC ST,NULL,143,159,144,158,G00007382,NULL,56,56
984528.83547301,189833.96719893,16353,BALTIC ST,NULL,123,NULL,124,142,G00007382,NULL,56,56
984682.82294130,189903.44127310,16354,NULL,WARREN PL,1,2,29,31,NULL,NULL,56,56
984828.20093139,189976.14896889,16355,WARREN ST,NULL,NULL,NULL,152,170,G00029532,NULL,56,56
984619.14772500,190066.88294530,16356,WARREN ST,NULL,NULL,NULL,130,150,G00029532,NULL,56,56
1002174.46020205,199623.04289684,16357,MORGAN AVE,NULL,NULL,NULL,NULL,NULL,G00002513,NULL,412,409
1002386.91712622,199738.31235135,16358,NULL,DICKINSON ST,NULL,NULL,NULL,NULL,NULL,NULL,409,409
1002657.76796247,199681.43402022,16359,VANDERVORT AVE,NULL,NULL,NULL,NULL,NULL,G00004219,NULL,409,416
1002129.31101414,199756.69912560,16360,MORGAN AVE,NULL,NULL,NULL,NULL,NULL,G00002513,NULL,412,409
1002087.67969976,199879.54008727,16361,MORGAN AVE,NULL,NULL,NULL,NULL,NULL,G00001487,NULL,409,409
1002583.29796705,199900.66258439,16362,VANDERVORT AVE,NULL,NULL,NULL,NULL,NULL,G00004219,NULL,409,416
1002302.49193418,199986.79545019,16363,NULL,CALHOUN ST,NULL,NULL,NULL,NULL,NULL,NULL,409,409
1002540.50408939,200026.30472156,16364,VANDERVORT AVE,NULL,NULL,NULL,NULL,NULL,G00032635,NULL,409,416
1002033.66710469,200035.13502464,16365,MORGAN AVE,NULL,NULL,NULL,333,345,G00001487,NULL,409,409
1002218.01146010,200231.32809760,16366,NULL,ORIENT AVE,NULL,NULL,NULL,NULL,NULL,NULL,409,409
1002486.87121892,200183.00061632,16367,VANDERVORT AVE,NULL,NULL,NULL,NULL,NULL,G00032635,NULL,409,416
1001944.17933059,200291.30599602,16368,MORGAN AVE,NULL,NULL,NULL,347,361,G00001487,NULL,409,409
1002397.81835114,200443.43052772,16369,VANDERVORT AVE,NULL,NULL,NULL,NULL,NULL,G00032635,NULL,409,416
999664.91961747,197738.48121323,16370,NULL,NULL,129,165,118,152,NULL,NULL,330,331
1001163.14379988,198259.62136312,16371,NULL,TEN EYCK ST,227,279,230,294,NULL,NULL,418,418
998337.85698289,196502.43742548,16372,NULL,JOHNSON AVE,13,59,6,52,NULL,NULL,327,329
998657.58699234,196416.62793657,16373,LORIMER ST,NULL,285,311,286,312,G00032755,NULL,329,328
998878.32325760,196571.04440769,16374,NULL,JOHNSON AVE,61,95,54,90,NULL,NULL,327,328
999131.04584926,196476.29853418,16375,LEONARD ST,NULL,71,85,72,86,G00030771,NULL,328,334
999333.69308176,196628.84908210,16376,NULL,JOHNSON AVE,97,129,92,126,NULL,NULL,334,334
998627.96302997,196673.64607256,16377,LORIMER ST,NULL,313,331,314,332,G00032755,NULL,327,327
999095.08955634,196732.60871710,16378,LEONARD ST,NULL,87,103,88,104,G00030771,NULL,327,334
999230.44702268,195692.46215378,16379,LEONARD ST,NULL,7,29,14,30,G00007891,NULL,347,346
999432.67073814,195854.29042780,16380,NULL,SEIGEL ST,35,71,30,62,NULL,NULL,345,346
998716.48813520,195911.95583532,16381,LORIMER ST,NULL,243,259,244,260,G00001432,NULL,345,345
998589.06621967,196012.36670715,16382,NULL,MC KIBBIN ST,1,19,2,20,NULL,NULL,329,345
998704.48994385,196026.64933506,16383,LORIMER ST,NULL,NULL,NULL,NULL,NULL,G00018925,NULL,345,345
998942.79458535,196058.49179105,16384,NULL,NULL,21,49,22,48,NULL,NULL,329,345
999197.47681876,195957.71853460,16385,LEONARD ST,NULL,31,45,32,46,G00017523,NULL,345,345
999181.39925905,196087.81637152,16386,LEONARD ST,NULL,NULL,NULL,NULL,NULL,G00017523,NULL,329,335
999400.35239726,196113.18738376,16387,NULL,NULL,51,85,50,90,NULL,NULL,335,345
998688.32839481,196161.04325918,16388,LORIMER ST,NULL,261,283,262,284,G00018925,NULL,329,329
999164.91389176,196220.14894806,16389,LEONARD ST,NULL,47,69,48,70,G00030085,NULL,329,335
999546.03862164,195340.36281393,16390,VARET ST,NULL,1,33,2,18,NULL,NULL,347,355
1000971.68668897,194996.40648085,16391,NULL,DEBEVOISE ST,51,91,52,100,NULL,NULL,358,358
1001219.74491989,194933.90250481,16392,NULL,MORRELL ST,1,19,2,20,NULL,NULL,358,358
1001191.58897226,195155.97784806,16393,NULL,MORRELL ST,21,35,22,36,NULL,NULL,358,357
1001158.56016693,195416.48782573,16394,NULL,MORRELL ST,37,49,38,52,NULL,NULL,356,357
1001321.19993351,195571.70749561,16395,NULL,VARET ST,147,169,130,158,NULL,NULL,353,357
1000874.54104993,195765.16134097,16396,MOORE ST,NULL,115,151,112,144,G00011789,NULL,353,354
1001126.34074318,195670.61412194,16397,NULL,MORRELL ST,51,67,54,68,NULL,NULL,354,353
1001184.92084256,195802.27724443,16398,MOORE ST,NULL,153,159,146,158,G00011789,NULL,353,353
1001093.53487048,195929.36524485,16399,NULL,MORRELL ST,69,79,70,80,NULL,NULL,353,353
1000905.92664989,195516.37443698,16400,NULL,VARET ST,111,145,92,128,NULL,NULL,354,356
1000874.54104993,195765.16134097,16401,MOORE ST,NULL,NULL,NULL,NULL,NULL,G00011789,NULL,353,354
1002573.55477669,198449.11811958,16402,MORGAN AVE,NULL,NULL,NULL,NULL,NULL,G00016187,NULL,417,416
1002481.37855147,198713.52683531,16403,MORGAN AVE,NULL,NULL,NULL,NULL,NULL,G00016187,NULL,417,416
1002728.75978243,198780.12512732,16404,NULL,TEN EYCK ST,NULL,NULL,NULL,NULL,NULL,NULL,416,416
1000889.69113418,198429.70433651,16405,NULL,MAUJER ST,241,259,226,260,NULL,NULL,418,418
1001117.79974976,198505.86189631,16406,NULL,MAUJER ST,261,275,262,274,NULL,NULL,418,418
1001334.31818155,198579.00446656,16407,NULL,MAUJER ST,277,291,276,292,NULL,NULL,417,418
1000802.96786631,198703.37610102,16408,GRAND ST,NULL,817,839,818,840,G00023798,NULL,415,419
1000961.77348702,198603.70307202,16409,NULL,FLORENCE ST,2,10,1,11,NULL,NULL,418,418
1001022.59291918,198772.02868681,16410,GRAND ST,NULL,841,871,842,872,G00023798,NULL,415,418
1001178.61918192,198674.18751110,16411,NULL,LAGRANGE ST,2,16,1,17,NULL,NULL,417,417
1001220.66076451,198833.94276902,16412,GRAND ST,NULL,873,883,874,884,G00023798,NULL,415,417
1000330.15483555,196227.92829602,16413,MC KIBBIN ST,NULL,129,163,130,164,G00010656,NULL,343,351
1000582.53270317,196128.66008960,16414,HUMBOLDT ST,97,111,100,118,NULL,G00017922,NULL,351,351
1000546.98710037,196384.39760840,16415,HUMBOLDT ST,NULL,113,131,120,138,G00017922,NULL,343,344
1000797.97214139,196286.60271935,16416,MC KIBBIN ST,NULL,165,199,166,198,G00010656,NULL,344,351
1001036.89686039,196270.91196989,16417,BUSHWICK AVE,NULL,313,319,314,320,G00020635,NULL,344,351
1001013.92604584,196444.79465226,16418,BUSHWICK AVE,NULL,291,311,290,312,G00020635,NULL,344,344
1000464.29318276,195195.27878652,16419,COOK ST,NULL,35,69,36,68,G00032685,NULL,355,359
1000719.03328537,195095.71489284,16420,HUMBOLDT ST,NULL,21,35,24,38,G00000927,NULL,359,358
1000938.91444480,195255.28358777,16421,COOK ST,NULL,71,111,70,108,G00032685,NULL,356,358
1000686.27223873,195355.16909951,16422,HUMBOLDT ST,NULL,37,51,38,60,G00012272,NULL,355,356
1001395.17386693,195312.96687135,16423,COOK ST,NULL,113,147,110,144,G00032685,NULL,357,357
1001622.47869447,195320.50786677,16424,BUSHWICK AVE,NULL,415,419,416,420,G00018017,NULL,424,357
1001578.95335501,195440.66510677,16425,BUSHWICK AVE,NULL,403,413,404,414,G00018017,NULL,423,357
1001452.55531385,195058.25806318,16426,NULL,DEBEVOISE ST,93,141,102,150,NULL,NULL,357,358
1001710.33695052,195048.65670443,16427,BUSHWICK AVE,457,445,458,446,NULL,G00003969,NULL,424,358
1001663.44184567,195194.96604010,16428,BUSHWICK AVE,NULL,421,443,422,444,G00003969,NULL,424,357
1001121.90325205,200383.16883723,16429,SKILLMAN AVE,NULL,NULL,NULL,NULL,NULL,G00029991,NULL,411,411
1001432.64574080,200383.82336348,16430,DEBEVOISE AVE,NULL,NULL,NULL,NULL,NULL,G00010971,NULL,411,409
1001601.56912342,200579.88596348,16431,SKILLMAN AVE,NULL,NULL,NULL,NULL,NULL,G00029991,NULL,409,409
1001064.88400914,200637.74427952,16432,JACKSON ST,NULL,275,301,276,302,G00019871,NULL,411,411
1001352.89524414,200616.27089727,16433,DEBEVOISE AVE,NULL,NULL,NULL,NULL,NULL,G00010971,NULL,411,409
1001519.79599302,200822.05493452,16434,JACKSON ST,NULL,NULL,NULL,NULL,NULL,G00019871,NULL,409,409
1001009.60131130,200885.36451918,16435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410,410
1001269.77631589,200858.53616077,16436,DEBEVOISE AVE,NULL,NULL,NULL,NULL,NULL,G00010971,NULL,410,409
1001435.31732339,201068.62875239,16437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409,409
1001181.72842768,201115.16737323,16438,DEBEVOISE AVE,NULL,NULL,NULL,NULL,NULL,G00010971,NULL,410,409
1001350.51555152,201325.59423310,16439,FROST ST,NULL,319,339,320,340,G00023897,NULL,409,409
1002943.78412272,203796.69383431,16440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409,409
996024.42640635,198065.18774485,16441,NULL,GRAND ST EXTENSION,NULL,NULL,NULL,NULL,NULL,NULL,268,268
996665.39149580,198512.13288114,16442,NULL,S 1 ST,295,323,280,306,NULL,NULL,266,266
996756.03928038,198699.76866072,16443,NULL,GRAND ST,363,399,366,398,NULL,NULL,295,266
996876.03575955,198941.07723323,16444,NULL,POWERS ST,91,97,82,96,NULL,NULL,296,295
996766.99808393,199126.73975560,16445,MARCY AVE,NULL,17,33,16,38,G00003854,NULL,296,296
996980.10625351,199165.05168685,16446,NULL,AINSLIE ST,1,13,2,24,NULL,NULL,296,296
996863.54972810,199337.73178768,16447,MARCY AVE,NULL,1,15,2,14,G00003854,NULL,296,296
997670.88866460,197753.01005556,16448,S  2 ST,NULL,379,409,382,410,G00017747,NULL,310,323
995797.90403851,197096.01307538,16449,MARCY AVE,NULL,177,193,188,208,G00027844,NULL,442,274
996037.98805901,197206.95668573,16450,S  9 ST,NULL,269,281,256,282,G00024064,NULL,442,442
995373.84993506,197156.51383307,16451,HAVEMEYER ST,NULL,253,271,254,272,G00007405,NULL,274,273
995639.45211068,197266.68458465,16452,S  9 ST,NULL,233,261,220,262,G00024064,NULL,274,274
995044.96178921,197200.62465934,16453,ROEBLING ST,NULL,323,341,334,352,G00026353,NULL,273,273
995247.62858330,197325.40658006,16454,S  9 ST,NULL,203,231,190,218,G00024064,NULL,273,273
995885.83941318,197306.71042323,16455,MARCY AVE,NULL,171,175,180,186,G00032335,NULL,442,274
994846.87151080,197384.90580489,16456,S  9 ST,NULL,167,201,154,188,G00013321,NULL,273,273
995487.60940255,197425.13784385,16457,HAVEMEYER ST,NULL,233,251,232,252,G00007405,NULL,274,273
995089.11512081,197500.27958989,16458,ROEBLING ST,NULL,299,321,210,332,G00001620,NULL,273,273
999116.00749351,195506.41431911,16459,BROADWAY,NULL,615,619,608,616,G00027331,NULL,347,453
999163.38748405,195545.20344756,16460,NULL,MOORE ST,1,11,2,6,NULL,NULL,347,347
999004.91519601,195589.26832006,16461,BROADWAY,NULL,591,613,594,606,G00027331,NULL,347,453
998842.25361189,195709.40784356,16462,BROADWAY,NULL,581,589,574,590,G00032359,NULL,347,450
998731.07437231,195790.84796939,16463,BROADWAY,NULL,NULL,NULL,NULL,NULL,G00032359,NULL,345,450
998983.66048130,195801.28265981,16464,NULL,NULL,1,33,2,28,NULL,NULL,345,347
994534.20038418,194387.03630851,16465,NULL,HEWES ST,NULL,NULL,NULL,NULL,NULL,NULL,434,432
987561.02026889,188540.86706256,16466,NULL,WARREN ST,373,427,398,448,NULL,NULL,200,202
988891.11783835,190386.64864001,16467,BOND ST,NULL,1,27,2,30,G00027108,NULL,22,22
989095.65811168,190490.89711918,16468,FULTON ST,NULL,549,569,496,514,G00023809,NULL,235,22
988932.24488864,190576.49028789,16469,FULTON ST,NULL,NULL,NULL,490,494,G00004674,NULL,235,22
988855.56033073,190616.98020036,16470,FULTON ST,NULL,NULL,NULL,482,488,G00004674,NULL,227,22
989002.75639459,190605.36375377,16471,BOND ST,NULL,NULL,NULL,NULL,NULL,G00007065,NULL,235,235
989200.13493685,190647.98604386,16472,DE KALB AVE,NULL,17,51,2,40,G00032185,NULL,229,235
988824.30826467,190661.90586436,16473,ALBEE SQ,GOLD ST,NULL,NULL,NULL,NULL,G00009142,NULL,227,227
988910.67619818,190636.26067360,16474,FLEET ST,NULL,NULL,NULL,NULL,NULL,G00016167,NULL,235,227
988981.18770414,190665.13413948,16475,NULL,DE KALB AVE,11,15,NULL,NULL,NULL,NULL,229,235
988879.36983035,190681.18856931,16476,NULL,DE KALB AVE,1,9,NULL,NULL,NULL,NULL,227,235
988745.49624185,190674.58568469,16477,FULTON ST,NULL,535,547,472,480,G00015328,NULL,227,22
988746.52429551,190702.13537781,16478,NULL,DE KALB AVE,NULL,NULL,NULL,NULL,NULL,NULL,227,22
989000.94422631,190781.35897265,16479,FLEET ST,NULL,65,85,70,90,G00016167,NULL,229,227
988839.02247009,191056.25524043,16480,ALBEE SQ,GOLD ST,407,469,394,458,G00007431,NULL,227,227
978075.96246739,171416.78090397,16481,NULL,FOURTH AVE,NULL,NULL,NULL,NULL,NULL,NULL,1096,1101
1003020.81152772,170185.60570885,16482,NULL,E FORTY SIXTH,NULL,NULL,NULL,NULL,NULL,NULL,996,996
1002720.70008726,170671.72333898,16483,E  45 ST,NULL,NULL,NULL,NULL,NULL,G00006180,NULL,996,996
1002443.97819976,170749.39756027,16484,TROY AVE,NULL,NULL,NULL,NULL,NULL,G00017872,NULL,996,996
1002571.46088443,170842.87309510,16485,NULL,PAERDEGAT AVE,NULL,NULL,NULL,NULL,NULL,NULL,995,996
1002167.55503213,170826.65888868,16486,E  43 ST,NULL,NULL,NULL,NULL,NULL,G00001287,NULL,996,996
1002286.55036501,171019.27513731,16487,NULL,PAERDEGAT AVE,NULL,NULL,NULL,NULL,NULL,NULL,995,996
1001899.75307431,170901.41710531,16488,E  42 ST,NULL,761,809,820,NULL,G00010035,NULL,996,996
1002006.20102414,171192.85303818,16489,NULL,PAERDEGAT AVE,NULL,NULL,NULL,NULL,NULL,NULL,995,996
1001658.97665297,171335.39327148,16490,FARRAGUT RD,NULL,NULL,NULL,NULL,NULL,G00015873,NULL,996,996
1001796.62778843,171309.44909764,16491,NULL,PAERDEGAT AVE,NULL,NULL,NULL,NULL,NULL,NULL,996,996
1001793.56463838,171346.14784314,16492,FARRAGUT RD,NULL,NULL,NULL,NULL,NULL,G00015873,NULL,1405,996
1001865.23887168,171314.93169823,16493,E  42 ST,NULL,NULL,NULL,NULL,NULL,G00010035,NULL,995,996
1002134.43272305,171223.21436197,16494,E  43 ST,NULL,NULL,NULL,NULL,NULL,G00001287,NULL,995,995
1002400.57211860,171275.92094947,16495,TROY AVE,NULL,NULL,NULL,NULL,NULL,G00017872,NULL,995,995
1002677.87258105,171195.73951536,16496,E  45 ST,NULL,NULL,NULL,NULL,NULL,G00006180,NULL,995,995
998744.87864259,171953.66057168,16497,FOSTER AVE,NULL,NULL,NULL,NULL,NULL,G00001572,NULL,1405,998
998858.79245676,172216.13035514,16498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1405,1405
999009.07697393,171975.69678654,16499,FOSTER AVE,NULL,NULL,NULL,NULL,NULL,G00001572,NULL,1405,1405
999273.86364105,171997.49824648,16500,FOSTER AVE,NULL,NULL,NULL,NULL,NULL,G00001572,NULL,1405,1405
999116.03259189,172237.32076552,16501,NULL,THIRTY SECOND ST,NULL,NULL,NULL,NULL,NULL,NULL,1405,1405
994742.07053294,194387.76949493,16502,KENT AVE,KENT AVE,689,707,NULL,NULL,G00015155,NULL,437,437
994836.80853880,194641.92523443,16503,HEWES ST,NULL,25,67,18,58,G00031750,NULL,434,437
994941.69748397,194910.12835346,16504,WYTHE AVE,NULL,687,705,722,740,G00018722,NULL,434,434
994181.54098451,194969.34009798,16505,KENT AVE,KENT AVE,631,647,634,652,G00015155,NULL,434,434
994475.76021235,195045.93361276,16506,KEAP ST,NULL,17,59,16,62,G00029003,NULL,434,434
994767.42908438,195117.35538593,16507,WYTHE AVE,NULL,667,685,698,720,G00013252,NULL,434,434
994678.18549647,195219.65340968,16508,WYTHE AVE,NULL,NULL,NULL,NULL,NULL,G00013252,NULL,434,434
995277.04453497,195016.98665623,16509,HEWES ST,NULL,69,129,60,118,G00031750,NULL,434,437
993996.02462326,195165.50276340,16510,KENT AVE,KENT AVE,613,629,616,632,G00015155,NULL,433,433
994298.97989005,195243.26622336,16511,RODNEY ST,NULL,19,65,18,66,G00015165,NULL,433,434
994592.47274139,195320.69224960,16512,NULL,NULL,645,665,676,696,NULL,NULL,434,434
994116.16606822,195447.32654824,16513,ROSS ST,NULL,15,67,16,66,G00031309,NULL,433,433
993808.96003676,195363.30240060,16514,KENT AVE,KENT AVE,597,611,596,614,G00015155,NULL,433,433
994418.84989309,195525.40870368,16515,NULL,NULL,623,643,656,674,NULL,NULL,433,433
994927.21649447,195430.13445197,16516,KEAP ST,NULL,61,115,64,122,G00029003,NULL,434,434
995176.05982880,195640.82710802,16517,BEDFORD AVE,NULL,NULL,NULL,NULL,NULL,G00026479,NULL,441,434
993935.10266505,195649.54346198,16518,WILSON ST,NULL,21,61,20,62,G00024558,NULL,431,433
